,experiment,node_id,label,loss,count,std,mean,var,hop,min,max,outliers,window,KmeansLabels
324,rnd__2019-05-01_13:41_,aaaa::212:7406:6:606,Normal,42.0,29,795.7453255613315,996.8620689655173,633210.6231527093,2,321,10130,2,50,0
325,rnd__2019-05-01_13:41_,aaaa::212:7406:6:606,Normal,72.0,14,2445.6691897544697,2615.357142857143,5981297.785714285,2,321,10130,1,50,0
326,rnd__2019-05-01_13:41_,aaaa::212:7403:3:303,Normal,56.00000000000001,22,581.8964591553116,554.1818181818181,338603.48917748925,1,119,5930,1,50,0
327,rnd__2019-05-01_13:41_,aaaa::212:7403:3:303,Normal,92.0,4,408.264620068896,792.0,166680.0,1,119,5930,0,50,0
328,rnd__2019-05-01_13:41_,aaaa::212:7407:7:707,Normal,88.0,6,687.4732479643602,1213.3333333333333,472619.46666666656,3,728,12960,0,50,0
329,rnd__2019-05-01_13:41_,aaaa::212:7407:7:707,Normal,88.0,6,4085.6021057693156,5689.166666666668,16692144.566666665,3,728,12960,0,50,1
330,rnd__2019-05-01_13:41_,aaaa::212:7409:9:909,Normal,86.0,7,967.999212907984,1155.857142857143,937022.4761904762,3,636,11190,1,50,0
331,rnd__2019-05-01_13:41_,aaaa::212:7409:9:909,Normal,94.0,3,1518.4804904904113,2991.0,2305783.0,3,636,11190,0,50,0
332,rnd__2019-05-01_13:41_,aaaa::212:7408:8:808,Normal,62.0,19,985.7309930418517,1499.421052631579,971665.590643275,4,667,14670,1,50,0
333,rnd__2019-05-01_13:41_,aaaa::212:7408:8:808,Normal,98.0,1,0.0,1900.0,0.0,4,667,14670,0,50,0
334,rnd__2019-05-01_13:41_,aaaa::212:7405:5:505,Normal,60.0,20,1123.5901797832087,1625.45,1262454.8921052634,3,467,6286,2,50,0
335,rnd__2019-05-01_13:41_,aaaa::212:7405:5:505,Normal,80.0,10,1148.1939441284876,2936.0,1318349.333333333,3,467,6286,0,50,0
336,rnd__2019-05-01_13:41_,aaaa::212:7402:2:202,Normal,80.0,10,705.6322303044585,1149.8,497916.8444444444,2,289,17980,0,50,0
337,rnd__2019-05-01_13:41_,aaaa::212:7402:2:202,Normal,86.0,7,5837.329795622066,5746.857142857143,34074419.14285714,2,289,17980,1,50,1
338,rnd__2019-05-01_13:41_,aaaa::212:7404:4:404,Normal,76.0,12,2065.368649682402,1888.75,4265747.659090909,2,300,13805,1,50,0
339,rnd__2019-05-01_13:41_,aaaa::212:7404:4:404,Normal,74.0,13,2771.7650698722828,2438.4615384615386,7682681.602564104,2,300,13805,1,50,0
340,rnd__2019-05-01_13:41_,aaaa::212:740a:a:a0a,Normal,70.0,15,920.9182529255397,2223.0,848090.4285714284,4,999,9732,0,50,0
341,rnd__2019-05-01_13:41_,aaaa::212:740a:a:a0a,Normal,90.0,5,1068.2655100676047,2075.8,1141191.2,4,999,9732,0,50,0
342,normal__2019-05-01_13:43_,aaaa::212:7403:3:303,Normal,44.0,28,460.6334894905185,621.7857142857142,212183.2116402116,1,148,5629,2,50,0
343,normal__2019-05-01_13:43_,aaaa::212:7403:3:303,Normal,68.0,16,1082.6285297059808,1343.0,1172084.5333333334,1,148,5629,1,50,0
344,normal__2019-05-01_13:43_,aaaa::212:7407:7:707,Normal,56.00000000000001,22,1071.694749620262,1750.2727272727273,1148529.6363636362,3,764,11771,1,50,0
345,normal__2019-05-01_13:43_,aaaa::212:7407:7:707,Normal,70.0,15,2295.0949767669645,5954.333333333332,5267460.952380953,3,764,11771,0,50,0
346,normal__2019-05-01_13:43_,aaaa::212:7408:8:808,Normal,56.00000000000001,22,1487.4549176478026,2139.318181818182,2212522.132034632,4,886,13769,1,50,0
347,normal__2019-05-01_13:43_,aaaa::212:7408:8:808,Normal,74.0,13,3522.530336896898,4666.846153846154,12408219.974358976,4,886,13769,1,50,1
348,normal__2019-05-01_13:43_,aaaa::212:7405:5:505,Normal,54.0,23,1081.1194370439143,1670.6521739130435,1168819.23715415,3,674,8924,1,50,0
349,normal__2019-05-01_13:43_,aaaa::212:7405:5:505,Normal,84.0,8,1612.6564099114762,2961.875,2600660.6964285714,3,674,8924,0,50,0
350,normal__2019-05-01_13:43_,aaaa::212:7409:9:909,Normal,70.0,15,805.3423820841373,1461.7333333333331,648576.3523809524,3,601,5693,0,50,0
351,normal__2019-05-01_13:43_,aaaa::212:7409:9:909,Normal,98.0,1,0.0,5693.0,0.0,3,601,5693,0,50,0
352,normal__2019-05-01_13:43_,aaaa::212:7404:4:404,Normal,57.99999999999999,21,533.044146300062,856.190476190476,284136.06190476194,2,284,6708,1,50,0
353,normal__2019-05-01_13:43_,aaaa::212:7404:4:404,Normal,94.0,3,316.7527953046876,1807.333333333333,100332.33333333331,2,284,6708,0,50,0
354,normal__2019-05-01_13:43_,aaaa::212:7402:2:202,Normal,52.0,24,603.5977401250423,1234.6666666666667,364330.231884058,4,557,7717,1,50,0
355,normal__2019-05-01_13:43_,aaaa::212:7402:2:202,Normal,94.0,3,1474.463066113673,1940.333333333333,2174041.333333333,4,557,7717,0,50,0
356,normal__2019-05-01_13:43_,aaaa::212:7406:6:606,Normal,44.0,28,1183.8501950802452,1161.392857142857,1401501.2843915343,2,361,11150,2,50,0
357,normal__2019-05-01_13:43_,aaaa::212:7406:6:606,Normal,98.0,1,0.0,1610.0,0.0,2,361,11150,0,50,0
358,normal__2019-05-01_13:43_,aaaa::212:740a:a:a0a,Normal,62.0,19,404.8487335734465,1746.052631578947,163902.49707602346,4,851,12233,2,50,0
359,normal__2019-05-01_13:43_,aaaa::212:740a:a:a0a,Normal,90.0,5,2369.312558528317,3720.0,5613642.0,4,851,12233,0,50,0
360,rnd__2019-05-01_01:07_,aaaa::212:7408:8:808,Normal,70.0,15,1771.0116076089716,1796.4,3136482.1142857145,2,445,7519,1,50,0
361,rnd__2019-05-01_01:07_,aaaa::212:7408:8:808,Normal,80.0,10,939.0738936727918,1481.0,881859.7777777779,2,445,7519,0,50,0
362,rnd__2019-05-01_01:07_,aaaa::212:7405:5:505,Normal,72.0,14,1321.6362236607727,2367.0,1746722.3076923075,2,600,7148,0,50,0
363,rnd__2019-05-01_01:07_,aaaa::212:7405:5:505,Normal,92.0,4,1306.0329245466976,2343.0,1705722.0,2,600,7148,0,50,0
364,rnd__2019-05-01_01:07_,aaaa::212:740a:a:a0a,Normal,92.0,4,915.4431986748276,2527.25,838036.25,2,460,5075,0,50,0
365,rnd__2019-05-01_01:07_,aaaa::212:740a:a:a0a,Normal,92.0,4,643.9272086191111,2051.25,414642.25,2,460,5075,0,50,0
366,rnd__2019-05-01_01:07_,aaaa::212:7404:4:404,Normal,66.0,17,2216.6451996601686,1661.764705882353,4913515.9411764685,2,401,9943,1,50,0
367,rnd__2019-05-01_01:07_,aaaa::212:7404:4:404,Normal,70.0,15,771.3077453878174,1238.2666666666667,594915.638095238,2,401,9943,1,50,0
368,rnd__2019-05-01_01:07_,aaaa::212:7402:2:202,Normal,80.0,10,703.4917673055362,2681.0,494900.66666666674,2,652,4950,1,50,0
369,rnd__2019-05-01_01:07_,aaaa::212:7402:2:202,Normal,88.0,6,775.3546285410309,1942.0,601174.8,2,652,4950,0,50,0
370,rnd__2019-05-01_01:07_,aaaa::212:7407:7:707,Normal,72.0,14,1017.5509599248364,1050.5714285714287,1035409.9560439562,1,140,4390,0,50,0
371,rnd__2019-05-01_01:07_,aaaa::212:7407:7:707,Normal,32.0,34,508.4939455801043,583.2941176470587,258566.09269162212,1,140,4390,3,50,0
372,rnd__2019-05-01_01:07_,aaaa::212:7403:3:303,Normal,98.0,1,0.0,3465.0,0.0,3,1640,9086,0,50,0
373,rnd__2019-05-01_01:07_,aaaa::212:7403:3:303,Normal,98.0,1,0.0,4007.0,0.0,3,1640,9086,0,50,0
374,rnd__2019-05-01_01:07_,aaaa::212:7409:9:909,Normal,78.0,11,1202.3190092483776,1255.0,1445571.0,1,280,4653,1,50,0
375,rnd__2019-05-01_01:07_,aaaa::212:7409:9:909,Normal,86.0,7,563.4597632146458,985.7142857142856,317486.9047619047,1,280,4653,0,50,0
376,rnd__2019-05-01_01:07_,aaaa::212:7406:6:606,Normal,66.0,17,1092.0955907848747,2483.1764705882347,1192672.7794117646,2,499,7977,0,50,0
377,rnd__2019-05-01_01:07_,aaaa::212:7406:6:606,Normal,92.0,4,1587.4048790400007,2852.75,2519854.25,2,499,7977,0,50,0
378,normal_2019-05-03_12:56_,aaaa::212:7403:3:303,Normal,74.0,13,1641.0224728535122,2299.615384615385,2692954.756410256,1,283,6672,1,50,0
379,normal_2019-05-03_12:56_,aaaa::212:7403:3:303,Normal,88.0,6,1437.809410179249,1971.5,2067295.9,1,283,6672,0,50,0
380,normal_2019-05-03_12:56_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,3,906,6594,0,50,0
381,normal_2019-05-03_12:56_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,3,906,6594,0,50,0
382,normal_2019-05-03_12:56_,aaaa::212:7402:2:202,Normal,86.0,7,805.3259618079531,1961.7142857142856,648549.9047619047,2,756,2659,0,50,0
383,normal_2019-05-03_12:56_,aaaa::212:7402:2:202,Normal,98.0,1,0.0,970.0,0.0,2,756,2659,0,50,0
384,normal_2019-05-03_12:56_,aaaa::212:7409:9:909,Normal,98.0,1,0.0,3900.0,0.0,3,1227,5799,0,50,0
385,normal_2019-05-03_12:56_,aaaa::212:7409:9:909,Normal,98.0,1,0.0,5799.0,0.0,3,1227,5799,0,50,0
386,normal_2019-05-03_12:56_,aaaa::212:7408:8:808,Normal,94.0,3,5734.16814658703,9007.666666666666,32880684.333333336,4,2145,15160,0,50,1
387,normal_2019-05-03_12:56_,aaaa::212:7408:8:808,Normal,90.0,5,1632.7339954811991,5194.4,2665820.3,4,2145,15160,0,50,0
388,normal_2019-05-03_12:56_,aaaa::212:7406:6:606,Normal,94.0,3,2246.200644050601,5075.666666666667,5045417.333333333,2,661,10372,0,50,0
389,normal_2019-05-03_12:56_,aaaa::212:7406:6:606,Normal,86.0,7,2993.6141399732232,5002.571428571428,8961725.61904762,2,661,10372,0,50,0
390,normal_2019-05-03_12:56_,aaaa::212:740a:a:a0a,Normal,98.0,1,0.0,5841.0,0.0,4,1721,8781,0,50,0
391,normal_2019-05-03_12:56_,aaaa::212:740a:a:a0a,Normal,98.0,1,0.0,8781.0,0.0,4,1721,8781,0,50,0
392,normal_2019-05-03_12:56_,aaaa::212:7405:5:505,Normal,90.0,5,3976.502697094521,6431.2,15812573.699999996,3,2349,12996,0,50,1
393,normal_2019-05-03_12:56_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,3,2349,12996,0,50,0
394,normal_2019-05-03_12:56_,aaaa::212:7404:4:404,Normal,86.0,7,1364.918905667153,2555.5714285714284,1863003.6190476187,2,854,4910,0,50,0
395,normal_2019-05-03_12:56_,aaaa::212:7404:4:404,Normal,90.0,5,1552.7156210974372,3089.6,2410925.8,2,854,4910,0,50,0
396,1bh-5_2019-05-03_00:32_,aaaa::212:7402:2:202,Attacked,32.0,34,1075.0097727864863,1435.4411764705883,1155646.0115864528,2,273,5474,2,50,0
397,1bh-5_2019-05-03_00:32_,aaaa::212:7402:2:202,Attacked,56.00000000000001,22,767.3855612188046,1164.8636363636365,588880.5995670996,2,273,5474,1,50,0
398,1bh-5_2019-05-03_00:32_,aaaa::212:7403:3:303,Attacked,32.0,34,579.0378744704885,725.5588235294118,335284.8600713013,1,135,3501,2,50,0
399,1bh-5_2019-05-03_00:32_,aaaa::212:7403:3:303,Attacked,22.0,39,631.3218871828913,700.7948717948718,398567.3252361673,1,135,3501,2,50,0
400,1bh-5_2019-05-03_00:32_,aaaa::212:7405:5:505,Attacked,42.0,29,1150.3907903157733,1990.551724137931,1323398.9704433496,3,545,7500,2,50,0
401,1bh-5_2019-05-03_00:32_,aaaa::212:7405:5:505,Attacked,40.0,30,1623.2381292151597,2364.9,2634902.024137931,3,545,7500,2,50,0
402,1bh-5_2019-05-03_00:32_,aaaa::212:7404:4:404,Attacked,34.0,33,585.2263709907734,1127.030303030303,342489.90530303033,2,401,3832,3,50,0
403,1bh-5_2019-05-03_00:32_,aaaa::212:7404:4:404,Attacked,36.0,32,575.4543217417785,1144.46875,331147.6764112903,2,401,3832,2,50,0
404,1bh-5_2019-05-03_00:32_,aaaa::212:7408:8:808,Attacked,78.0,11,1113.8469455817608,1676.7272727272727,1240655.018181818,4,679,4333,0,50,0
405,1bh-5_2019-05-03_00:32_,aaaa::212:7408:8:808,Attacked,68.0,16,1410.1169691435764,1950.5,1988429.866666667,4,679,4333,0,50,0
406,1bh-5_2019-05-03_00:32_,aaaa::212:7409:9:909,Attacked,34.0,33,1120.8858290060887,1704.666666666667,1256385.0416666665,3,558,6391,2,50,0
407,1bh-5_2019-05-03_00:32_,aaaa::212:7409:9:909,Attacked,36.0,32,984.2940030680908,1527.65625,968834.6844758064,3,558,6391,3,50,0
408,1bh-5_2019-05-03_00:32_,aaaa::212:740a:a:a0a,Attacked,64.0,18,1322.747003015667,2242.8888888888887,1749659.6339869285,4,871,6237,1,50,0
409,1bh-5_2019-05-03_00:32_,aaaa::212:740a:a:a0a,Attacked,68.0,16,662.3888554567727,2466.9375,438758.99583333335,4,871,6237,1,50,0
410,1bh-5_2019-05-03_00:32_,aaaa::212:7407:7:707,Attacked,50.0,25,660.9732142833021,1346.44,436885.59,3,407,3719,1,50,0
411,1bh-5_2019-05-03_00:32_,aaaa::212:7407:7:707,Attacked,76.0,12,585.0672261295356,1208.25,342303.6590909091,3,407,3719,1,50,0
412,1bh-5_2019-05-03_00:32_,aaaa::212:7406:6:606,Attacked,32.0,34,738.2575507436051,1147.0294117647059,545024.2112299465,2,260,4877,2,50,0
413,1bh-5_2019-05-03_00:32_,aaaa::212:7406:6:606,Attacked,38.0,31,712.6785141395306,1202.741935483871,507910.66451612907,2,260,4877,2,50,0
414,1bh-5_2019-05-03_00:48_,aaaa::212:7406:6:606,Attacked,40.0,30,507.32662969274764,893.0333333333333,257380.3091954023,2,309,3990,1,50,0
415,1bh-5_2019-05-03_00:48_,aaaa::212:7406:6:606,Attacked,28.000000000000004,36,970.0453642640424,1396.861111111111,940988.0087301588,2,309,3990,2,50,0
416,1bh-5_2019-05-03_00:48_,aaaa::212:7407:7:707,Attacked,52.0,24,967.7773045654068,1648.291666666667,936592.911231884,3,601,4919,1,50,0
417,1bh-5_2019-05-03_00:48_,aaaa::212:7407:7:707,Attacked,82.0,9,1423.6265408377924,1960.4444444444446,2026712.5277777775,3,601,4919,1,50,0
418,1bh-5_2019-05-03_00:48_,aaaa::212:7403:3:303,Attacked,46.0,27,544.0900189471855,650.2222222222222,296033.94871794875,1,150,4627,2,50,0
419,1bh-5_2019-05-03_00:48_,aaaa::212:7403:3:303,Attacked,40.0,30,638.3964114567998,807.2333333333332,407549.9781609196,1,150,4627,2,50,0
420,1bh-5_2019-05-03_00:48_,aaaa::212:7402:2:202,Attacked,32.0,34,906.143484366714,1357.5294117647059,821096.0142602496,2,290,4342,1,50,0
421,1bh-5_2019-05-03_00:48_,aaaa::212:7402:2:202,Attacked,56.00000000000001,22,1036.836669500447,1542.2272727272727,1075030.279220779,2,290,4342,1,50,0
422,1bh-5_2019-05-03_00:48_,aaaa::212:740a:a:a0a,Attacked,74.0,13,610.2384044424034,1898.9230769230771,372390.9102564103,4,1043,8720,0,50,0
423,1bh-5_2019-05-03_00:48_,aaaa::212:740a:a:a0a,Attacked,84.0,8,2353.372716519239,3558.5,5538363.142857143,4,1043,8720,1,50,0
424,1bh-5_2019-05-03_00:48_,aaaa::212:7409:9:909,Attacked,46.0,27,1261.4519999382253,1595.0740740740741,1591261.148148148,3,526,6216,2,50,0
425,1bh-5_2019-05-03_00:48_,aaaa::212:7409:9:909,Attacked,76.0,12,732.0599981620979,1620.25,535911.8409090909,3,526,6216,0,50,0
426,1bh-5_2019-05-03_00:48_,aaaa::212:7405:5:505,Attacked,64.0,18,1102.0255044318624,1998.2777777777774,1214460.2124183006,3,440,5367,1,50,0
427,1bh-5_2019-05-03_00:48_,aaaa::212:7405:5:505,Attacked,80.0,10,852.5288916577028,1930.2,726805.5111111109,3,440,5367,1,50,0
428,1bh-5_2019-05-03_00:48_,aaaa::212:7404:4:404,Attacked,42.0,29,617.573555181173,1181.1034482758619,381397.0960591133,2,310,2822,3,50,0
429,1bh-5_2019-05-03_00:48_,aaaa::212:7404:4:404,Attacked,78.0,11,707.9840778897889,1144.6363636363635,501241.4545454546,2,310,2822,0,50,0
430,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,100.0,0,0.0,0.0,0.0,4,714,7865,0,50,0
431,1bh-5_2019-05-03_00:48_,aaaa::212:7408:8:808,Attacked,60.0,20,1807.493794849944,2069.15,3267033.8184210523,4,714,7865,2,50,0
432,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
433,prova_2019-05-03_01:07_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
434,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
435,prova_2019-05-03_01:07_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
436,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
437,prova_2019-05-03_01:07_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
438,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
439,prova_2019-05-03_01:07_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
440,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
441,prova_2019-05-03_01:07_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
442,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
443,prova_2019-05-03_01:07_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
444,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
445,prova_2019-05-03_01:07_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
446,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
447,prova_2019-05-03_01:07_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
448,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
449,prova_2019-05-03_01:07_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
450,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,96.0,2,21.213203435596427,306.0,450.0,1,212,2341,0,50,0
451,prova_2019-05-03_01:08_,aaaa::212:7405:5:505,Normal,74.0,13,476.1297361444941,631.2307692307693,226699.52564102566,1,212,2341,1,50,0
452,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
453,prova_2019-05-03_01:08_,aaaa::212:7403:3:303,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
454,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
455,prova_2019-05-03_01:08_,aaaa::212:7406:6:606,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
456,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
457,prova_2019-05-03_01:08_,aaaa::212:7407:7:707,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
458,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
459,prova_2019-05-03_01:08_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
460,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,1,228,1770,0,50,0
461,prova_2019-05-03_01:08_,aaaa::212:7409:9:909,Normal,98.0,1,0.0,759.0,0.0,1,228,1770,0,50,0
462,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
463,prova_2019-05-03_01:08_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
464,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
465,prova_2019-05-03_01:08_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
466,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
467,prova_2019-05-03_01:08_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
468,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,100.0,0,0.0,0.0,0.0,4,2707,8188,0,50,0
469,prova_2019-05-03_12:39_,aaaa::212:740a:a:a0a,Normal,96.0,2,652.6595590351834,3168.5,425964.5,4,2707,8188,0,50,0
470,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,98.0,1,0.0,2320.0,0.0,2,759,5907,0,50,0
471,prova_2019-05-03_12:39_,aaaa::212:7406:6:606,Normal,94.0,3,446.92318504787073,2313.6666666666665,199740.33333333328,2,759,5907,0,50,0
472,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,98.0,1,0.0,9673.0,0.0,3,3165,9673,0,50,0
473,prova_2019-05-03_12:39_,aaaa::212:7407:7:707,Normal,94.0,3,2743.0656815565562,6268.333333333332,7524409.333333334,3,3165,9673,0,50,0
474,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,100.0,0,0.0,0.0,0.0,2,676,8677,0,50,0
475,prova_2019-05-03_12:39_,aaaa::212:7402:2:202,Normal,98.0,1,0.0,8677.0,0.0,2,676,8677,0,50,0
476,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,50,0
477,prova_2019-05-03_12:39_,aaaa::212:7409:9:909,Normal,100.0,0,0.0,0.0,0.0,3,1564,5537,0,50,0
478,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,90.0,5,2256.081182049972,2521.4,5089902.3,1,356,5993,0,50,0
479,prova_2019-05-03_12:39_,aaaa::212:7403:3:303,Normal,96.0,2,1327.9465350683365,1989.0,1763442.0,1,356,5993,0,50,0
480,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
481,prova_2019-05-03_12:39_,aaaa::212:7404:4:404,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
482,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,98.0,1,0.0,1.0,0.0,10,1,1,0,50,0
483,prova_2019-05-03_12:39_,aaaa::212:7408:8:808,Normal,100.0,0,0.0,0.0,0.0,10,1,1,0,50,0
484,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,98.0,1,0.0,5680.0,0.0,3,3804,8723,0,50,0
485,prova_2019-05-03_12:39_,aaaa::212:7405:5:505,Normal,100.0,0,0.0,0.0,0.0,3,3804,8723,0,50,0
